,CustomerID,Recency,Frequency,Monetary,R,F,M,RFM_Score,RFM_level,Kmeans cluster,Color,Advice
2070,15165.0,374,1,487.75,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2071,15167.0,321,1,158.8,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2072,15168.0,26,1,106.56,3,1,1,5,Loyal Customers,0,red,Huge product discount
2073,15171.0,332,1,1289.5,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
2074,15172.0,9,5,1624.05,4,3,3,10,Best Customers,1,blue,Promotion of new offers
2075,15174.0,323,1,135.75,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2076,15175.0,72,1,219.34,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2077,15178.0,261,1,40.5,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2078,15179.0,19,6,3072.58,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2079,15180.0,368,1,87.5,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2080,15181.0,67,5,2636.96,2,3,4,9,Best Customers,3,black,Direct social media messaging
2081,15182.0,155,2,622.85,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2082,15184.0,30,2,402.2,3,1,2,6,Loyal Customers,0,red,Huge product discount
2083,15185.0,71,1,310.62,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2084,15186.0,15,2,411.41,4,1,2,7,Loyal Customers,0,red,Huge product discount
2085,15187.0,2,16,4777.18,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2086,15189.0,2,46,18835.33,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2087,15192.0,120,3,1044.32,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2088,15193.0,61,1,499.32,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2089,15194.0,4,17,7670.51,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2090,15195.0,3,1,3861.0,4,1,4,9,Best Customers,0,red,Huge product discount
2091,15197.0,11,3,1079.61,4,2,3,9,Best Customers,0,red,Huge product discount
2092,15198.0,93,2,193.64,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2093,15199.0,60,4,1268.7,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2094,15201.0,88,6,1253.46,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
2095,15203.0,26,7,1848.8,3,3,3,9,Best Customers,1,blue,Promotion of new offers
2096,15204.0,358,1,316.58,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2097,15205.0,86,2,653.24,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2098,15206.0,11,4,420.3,4,2,2,8,Loyal Customers,0,red,Huge product discount
2099,15208.0,2,7,2133.01,4,3,4,11,Best Customers,1,blue,Promotion of new offers
2100,15210.0,226,1,331.18,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2101,15211.0,61,2,894.41,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
2102,15212.0,240,2,132.95,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2103,15213.0,319,2,328.35,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2104,15214.0,2,8,1661.44,4,4,3,11,Best Customers,1,blue,Promotion of new offers
2105,15215.0,47,3,734.94,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2106,15216.0,88,1,96.6,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2107,15218.0,11,12,5811.03,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2108,15219.0,177,1,305.75,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2109,15220.0,52,8,1824.61,2,4,3,9,Best Customers,1,blue,Promotion of new offers
2110,15221.0,367,1,403.25,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2111,15222.0,319,1,585.0,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2112,15223.0,226,2,755.75,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
2113,15224.0,359,3,327.03,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
2114,15225.0,235,1,409.4,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2115,15226.0,311,1,154.41,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2116,15227.0,37,5,1219.4,3,3,3,9,Best Customers,1,blue,Promotion of new offers
2117,15228.0,67,4,3386.71,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
2118,15230.0,240,2,429.6,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2119,15232.0,114,2,612.06,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2120,15234.0,277,1,195.08,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2121,15235.0,218,13,2257.64,1,4,4,9,Best Customers,3,black,Direct social media messaging
2122,15236.0,299,1,321.05,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2123,15237.0,2,4,1412.32,4,2,3,9,Best Customers,0,red,Huge product discount
2124,15238.0,30,4,2530.43,3,2,4,9,Best Customers,3,black,Direct social media messaging
2125,15239.0,11,2,780.59,4,1,3,8,Loyal Customers,0,red,Huge product discount
2126,15240.0,45,5,1706.57,3,3,3,9,Best Customers,1,blue,Promotion of new offers
2127,15241.0,67,8,1756.44,2,4,3,9,Best Customers,1,blue,Promotion of new offers
2128,15243.0,75,1,316.68,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2129,15244.0,66,2,631.57,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2130,15245.0,135,3,2515.84,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
2131,15246.0,239,2,514.15,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2132,15247.0,123,1,356.0,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2133,15249.0,32,13,6688.46,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2134,15251.0,10,15,20032.21,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2135,15252.0,37,2,740.78,3,1,3,7,Loyal Customers,0,red,Huge product discount
2136,15253.0,17,5,918.2,4,3,3,10,Best Customers,1,blue,Promotion of new offers
2137,15254.0,128,1,300.36,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2138,15255.0,67,1,890.85,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
2139,15256.0,149,1,98.45,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2140,15257.0,284,1,317.15,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2141,15258.0,169,2,623.16,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2142,15260.0,101,8,1814.56,2,4,3,9,Best Customers,1,blue,Promotion of new offers
2143,15261.0,136,1,254.82,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2144,15262.0,324,1,178.95,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2145,15263.0,107,1,156.51,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2146,15264.0,65,1,393.74,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2147,15265.0,152,2,1506.12,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
2148,15266.0,339,1,119.3,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2149,15267.0,23,5,1717.36,3,3,3,9,Best Customers,1,blue,Promotion of new offers
2150,15269.0,24,1,408.8,3,1,2,6,Loyal Customers,0,red,Huge product discount
2151,15270.0,16,8,7906.02,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2152,15271.0,8,16,2499.29,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2153,15272.0,58,3,728.74,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2154,15274.0,5,2,716.57,4,1,3,8,Loyal Customers,0,red,Huge product discount
2155,15275.0,38,1,615.14,3,1,2,6,Loyal Customers,0,red,Huge product discount
2156,15276.0,67,1,128.63,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2157,15277.0,47,1,255.9,3,1,1,5,Loyal Customers,0,red,Huge product discount
2158,15279.0,355,1,290.51,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2159,15280.0,173,1,113.12,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2160,15281.0,59,9,2332.15,2,4,4,10,Best Customers,1,blue,Promotion of new offers
2161,15286.0,50,2,248.01,3,1,1,5,Loyal Customers,0,red,Huge product discount
2162,15287.0,23,2,486.69,3,1,2,6,Loyal Customers,0,red,Huge product discount
2163,15288.0,44,5,2306.52,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2164,15289.0,30,3,939.78,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2165,15290.0,5,20,8118.03,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2166,15291.0,26,17,4693.15,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2167,15292.0,202,1,178.39,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2168,15296.0,51,7,3761.66,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2169,15297.0,11,4,6446.95,4,2,4,10,Best Customers,1,blue,Promotion of new offers
2170,15298.0,3,12,4799.9,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2171,15299.0,68,9,4554.75,2,4,4,10,Best Customers,1,blue,Promotion of new offers
2172,15300.0,65,1,496.44,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2173,15301.0,51,13,5328.1,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2174,15303.0,291,1,574.02,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2175,15304.0,61,8,694.4,2,4,2,8,Loyal Customers,1,blue,Promotion of new offers
2176,15306.0,65,3,1174.35,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2177,15307.0,96,1,205.3,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2178,15308.0,275,1,310.47,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2179,15311.0,1,96,64840.37,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2180,15312.0,76,5,1130.59,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
2181,15313.0,111,1,52.0,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2182,15314.0,200,1,327.97,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2183,15315.0,65,2,570.5,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2184,15316.0,327,1,165.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2185,15318.0,4,1,312.62,4,1,2,7,Loyal Customers,0,red,Huge product discount
2186,15319.0,284,1,204.5,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2187,15320.0,45,1,267.13,3,1,1,5,Loyal Customers,0,red,Huge product discount
2188,15321.0,71,3,2748.31,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
2189,15322.0,86,1,679.68,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2190,15325.0,104,1,161.74,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2191,15326.0,334,1,311.71,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2192,15327.0,53,1,208.75,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2193,15329.0,40,5,3055.89,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2194,15330.0,33,2,712.08,3,1,3,7,Loyal Customers,0,red,Huge product discount
2195,15332.0,367,4,1661.06,1,2,3,6,Loyal Customers,3,black,Direct social media messaging
2196,15333.0,209,1,1028.56,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
2197,15334.0,157,3,350.82,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
2198,15335.0,54,1,170.22,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2199,15339.0,67,2,574.07,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2200,15341.0,81,1,2020.52,2,1,4,7,Loyal Customers,3,black,Direct social media messaging
2201,15342.0,130,1,406.09,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2202,15343.0,88,1,364.5,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2203,15344.0,1,3,563.94,4,2,2,8,Loyal Customers,0,red,Huge product discount
2204,15345.0,46,1,393.54,3,1,2,6,Loyal Customers,0,red,Huge product discount
2205,15346.0,333,1,252.42,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2206,15347.0,367,1,201.6,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2207,15348.0,73,1,158.04,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2208,15349.0,159,2,463.91,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2209,15350.0,374,1,115.65,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2210,15351.0,13,7,1934.66,4,3,3,10,Best Customers,1,blue,Promotion of new offers
2211,15353.0,255,2,770.12,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
2212,15355.0,30,2,277.05,3,1,1,5,Loyal Customers,0,red,Huge product discount
2213,15356.0,32,11,4224.23,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2214,15358.0,5,23,10745.4,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2215,15360.0,40,1,427.93,3,1,2,6,Loyal Customers,0,red,Huge product discount
2216,15361.0,362,1,418.92,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2217,15363.0,373,1,326.0,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2218,15364.0,96,2,913.19,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
2219,15365.0,26,7,2314.32,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2220,15366.0,76,2,602.51,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2221,15367.0,58,4,1877.59,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2222,15368.0,22,1,446.94,3,1,2,6,Loyal Customers,0,red,Huge product discount
2223,15369.0,145,1,1592.49,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
2224,15370.0,41,7,2386.05,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2225,15372.0,138,2,4518.8,2,1,4,7,Loyal Customers,3,black,Direct social media messaging
2226,15373.0,9,12,2415.91,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2227,15374.0,129,1,168.0,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2228,15376.0,41,3,1221.56,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2229,15379.0,170,7,3703.29,1,3,4,8,Loyal Customers,3,black,Direct social media messaging
2230,15380.0,9,5,1690.26,4,3,3,10,Best Customers,1,blue,Promotion of new offers
2231,15381.0,214,2,596.85,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2232,15382.0,15,6,5955.71,4,3,4,11,Best Customers,1,blue,Promotion of new offers
2233,15384.0,170,2,642.41,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2234,15385.0,41,1,316.88,3,1,2,6,Loyal Customers,0,red,Huge product discount
2235,15386.0,187,1,394.14,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2236,15388.0,271,1,140.54,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2237,15389.0,173,1,500.0,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2238,15392.0,5,8,4719.98,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2239,15393.0,17,2,231.86,4,1,1,6,Loyal Customers,0,red,Huge product discount
2240,15394.0,10,4,2183.54,4,2,4,10,Best Customers,1,blue,Promotion of new offers
2241,15395.0,326,1,107.45,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2242,15396.0,113,1,288.18,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2243,15397.0,290,1,94.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2244,15398.0,17,2,1345.53,4,1,3,8,Loyal Customers,0,red,Huge product discount
2245,15399.0,2,3,815.77,4,2,3,9,Best Customers,0,red,Huge product discount
2246,15400.0,93,6,985.64,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
2247,15402.0,149,2,626.77,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2248,15405.0,190,1,349.1,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2249,15406.0,32,2,510.71,3,1,2,6,Loyal Customers,0,red,Huge product discount
2250,15407.0,34,4,1046.74,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2251,15408.0,265,1,267.18,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2252,15410.0,85,8,3450.84,2,4,4,10,Best Customers,1,blue,Promotion of new offers
2253,15411.0,27,4,1348.93,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2254,15412.0,172,1,190.53,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2255,15414.0,10,4,4413.8,4,2,4,10,Best Customers,1,blue,Promotion of new offers
2256,15415.0,314,1,559.61,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2257,15416.0,65,4,3984.32,2,2,4,8,Loyal Customers,3,black,Direct social media messaging
2258,15417.0,86,1,508.8,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2259,15419.0,25,1,135.86,3,1,1,5,Loyal Customers,0,red,Huge product discount
2260,15421.0,59,4,950.36,2,2,3,7,Loyal Customers,3,black,Direct social media messaging
2261,15422.0,324,2,97.7,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2262,15423.0,39,1,43.5,3,1,1,5,Loyal Customers,0,red,Huge product discount
2263,15424.0,255,2,383.34,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2264,15426.0,20,5,1404.07,3,3,3,9,Best Customers,1,blue,Promotion of new offers
2265,15427.0,34,3,1430.54,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2266,15428.0,16,1,93.78,4,1,1,6,Loyal Customers,0,red,Huge product discount
2267,15429.0,27,2,397.35,3,1,2,6,Loyal Customers,0,red,Huge product discount
2268,15432.0,24,1,171.19,3,1,1,5,Loyal Customers,0,red,Huge product discount
2269,15433.0,214,2,533.3,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2270,15434.0,9,7,1741.57,4,3,3,10,Best Customers,1,blue,Promotion of new offers
2271,15435.0,23,1,149.29,3,1,1,5,Loyal Customers,0,red,Huge product discount
2272,15436.0,13,3,1067.75,4,2,3,9,Best Customers,0,red,Huge product discount
2273,15437.0,263,1,200.16,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2274,15438.0,132,2,253.9,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2275,15440.0,55,3,383.68,2,2,2,6,Loyal Customers,2,green,Products advertisment via mail
2276,15442.0,249,1,594.0,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2277,15443.0,2,8,8584.14,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2278,15444.0,10,2,1411.21,4,1,3,8,Loyal Customers,0,red,Huge product discount
2279,15445.0,265,1,113.5,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2280,15447.0,331,1,155.17,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2281,15448.0,313,1,494.64,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2282,15449.0,27,8,5013.88,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2283,15450.0,31,1,429.84,3,1,2,6,Loyal Customers,0,red,Huge product discount
2284,15452.0,30,4,612.28,3,2,2,7,Loyal Customers,0,red,Huge product discount
2285,15453.0,2,7,1371.77,4,3,3,10,Best Customers,1,blue,Promotion of new offers
2286,15454.0,363,1,179.1,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2287,15456.0,284,3,434.59,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
2288,15457.0,263,1,237.07,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2289,15458.0,26,1,161.64,3,1,1,5,Loyal Customers,0,red,Huge product discount
2290,15460.0,355,5,392.72,1,3,2,6,Loyal Customers,3,black,Direct social media messaging
2291,15462.0,95,4,241.1,2,2,1,5,Loyal Customers,2,green,Products advertisment via mail
2292,15463.0,30,1,126.14,3,1,1,5,Loyal Customers,0,red,Huge product discount
2293,15464.0,339,1,1044.65,1,1,3,5,Loyal Customers,3,black,Direct social media messaging
2294,15465.0,20,18,7354.62,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2295,15466.0,86,1,334.53,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2296,15467.0,10,3,524.88,4,2,2,8,Loyal Customers,0,red,Huge product discount
2297,15468.0,52,2,467.51,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2298,15469.0,51,2,538.55,3,1,2,6,Loyal Customers,0,red,Huge product discount
2299,15471.0,3,1,454.48,4,1,2,7,Loyal Customers,0,red,Huge product discount
2300,15472.0,114,1,371.56,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2301,15473.0,15,7,1771.2,4,3,3,10,Best Customers,1,blue,Promotion of new offers
2302,15475.0,78,1,454.11,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2303,15478.0,41,2,1399.92,3,1,3,7,Loyal Customers,0,red,Huge product discount
2304,15480.0,117,1,905.5,2,1,3,6,Loyal Customers,3,black,Direct social media messaging
2305,15482.0,16,14,13252.66,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2306,15483.0,162,4,225.26,1,2,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2307,15484.0,2,4,3590.41,4,2,4,10,Best Customers,1,blue,Promotion of new offers
2308,15485.0,31,4,2581.3,3,2,4,9,Best Customers,3,black,Direct social media messaging
2309,15488.0,93,1,91.32,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2310,15489.0,23,3,1134.28,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2311,15491.0,96,8,4538.28,2,4,4,10,Best Customers,1,blue,Promotion of new offers
2312,15492.0,29,2,659.46,3,1,2,6,Loyal Customers,0,red,Huge product discount
2313,15493.0,33,6,5826.37,3,3,4,10,Best Customers,1,blue,Promotion of new offers
2314,15494.0,22,2,1280.58,3,1,3,7,Loyal Customers,0,red,Huge product discount
2315,15497.0,18,2,1262.2,4,1,3,8,Loyal Customers,0,red,Huge product discount
2316,15498.0,3,27,13316.4,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2317,15500.0,9,4,1131.56,4,2,3,9,Best Customers,0,red,Huge product discount
2318,15502.0,16,12,10384.93,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2319,15503.0,363,1,141.04,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2320,15504.0,82,1,52.83,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2321,15505.0,53,5,3610.96,2,3,4,9,Best Customers,3,black,Direct social media messaging
2322,15506.0,23,3,972.08,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2323,15507.0,172,1,475.86,1,1,2,4,Promising but might Require Attention,2,green,Products advertisment via mail
2324,15508.0,190,7,1083.17,1,3,3,7,Loyal Customers,3,black,Direct social media messaging
2325,15510.0,331,1,250.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2326,15511.0,12,6,922.87,4,3,3,10,Best Customers,1,blue,Promotion of new offers
2327,15512.0,156,2,121.0,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2328,15513.0,34,20,15038.89,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2329,15514.0,13,11,4023.72,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2330,15516.0,45,3,62.43,3,2,1,6,Loyal Customers,0,red,Huge product discount
2331,15517.0,234,1,267.03,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2332,15518.0,65,9,5117.33,2,4,4,10,Best Customers,1,blue,Promotion of new offers
2333,15520.0,2,1,343.5,4,1,2,7,Loyal Customers,0,red,Huge product discount
2334,15521.0,41,8,3000.2,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2335,15522.0,33,2,397.99,3,1,2,6,Loyal Customers,0,red,Huge product discount
2336,15523.0,85,1,412.01,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2337,15524.0,25,1,440.0,3,1,2,6,Loyal Customers,0,red,Huge product discount
2338,15525.0,3,3,734.37,4,2,3,9,Best Customers,0,red,Huge product discount
2339,15526.0,34,2,148.44,3,1,1,5,Loyal Customers,0,red,Huge product discount
2340,15527.0,19,8,2428.53,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2341,15528.0,255,1,229.33,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2342,15529.0,23,12,3996.5,3,4,4,11,Best Customers,1,blue,Promotion of new offers
2343,15530.0,22,5,1536.71,3,3,3,9,Best Customers,1,blue,Promotion of new offers
2344,15531.0,9,2,1972.39,4,1,4,9,Best Customers,0,red,Huge product discount
2345,15532.0,26,4,1564.73,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2346,15533.0,20,3,807.57,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2347,15535.0,174,4,502.9,1,2,2,5,Loyal Customers,2,green,Products advertisment via mail
2348,15537.0,164,1,110.92,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2349,15539.0,8,1,538.46,4,1,2,7,Loyal Customers,0,red,Huge product discount
2350,15540.0,12,1,213.3,4,1,1,6,Loyal Customers,0,red,Huge product discount
2351,15541.0,115,1,85.13,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2352,15543.0,289,1,127.86,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2353,15544.0,10,10,4959.46,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2354,15545.0,55,2,288.97,2,1,1,4,Promising but might Require Attention,2,green,Products advertisment via mail
2355,15547.0,8,14,4910.6,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2356,15549.0,78,6,5776.97,2,3,4,9,Best Customers,3,black,Direct social media messaging
2357,15550.0,5,4,575.63,4,2,2,8,Loyal Customers,0,red,Huge product discount
2358,15551.0,37,1,436.06,3,1,2,6,Loyal Customers,0,red,Huge product discount
2359,15552.0,218,1,90.12,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2360,15553.0,61,1,428.93,2,1,2,5,Loyal Customers,2,green,Products advertisment via mail
2361,15554.0,278,1,217.2,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2362,15555.0,13,18,4844.95,4,4,4,12,Best Customers,1,blue,Promotion of new offers
2363,15556.0,25,1,279.77,3,1,1,5,Loyal Customers,0,red,Huge product discount
2364,15557.0,29,1,468.91,3,1,2,6,Loyal Customers,0,red,Huge product discount
2365,15561.0,12,4,800.59,4,2,3,9,Best Customers,0,red,Huge product discount
2366,15562.0,352,1,134.55,1,1,1,3,Promising but might Require Attention,2,green,Products advertisment via mail
2367,15563.0,23,4,1400.44,3,2,3,8,Loyal Customers,3,black,Direct social media messaging
2368,15565.0,51,2,173.16,3,1,1,5,Loyal Customers,0,red,Huge product discount
2369,15567.0,19,1,186.01,3,1,1,5,Loyal Customers,0,red,Huge product discount
2370,15568.0,3,3,758.29,4,2,3,9,Best Customers,0,red,Huge product discount
2371,15569.0,104,5,1375.71,2,3,3,8,Loyal Customers,3,black,Direct social media messaging
2372,15570.0,8,14,8692.55,4,4,4,12,Best Customers,1,blue,Promotion of new offers
